"","Subject","List","Trial","Time","Type","Lang"
"237","dde898eb","1","2",1244,"MATCH","L2"
"238","baa9db48","1","2",722,"MATCH","L2"
"239","c3e79533","1","2",459,"MATCH","L2"
"240","eb8fbb46","1","2",NA,"MATCH","L2"
"241","340b60e7","1","2",410,"MATCH","L2"
"242","d15eaf16","1","2",NA,"MATCH","L2"
"243","e8b8fdec","1","2",861,"MATCH","L2"
"244","67c0460b","1","2",939,"MATCH","L2"
"245","3e545d0a","0","3",1485,"MATCH","L2"
"246","f443d6ca","0","3",1289,"MATCH","L2"
"247","b005a881","0","3",NA,"MATCH","L2"
"248","67d8ff84","0","3",NA,"MATCH","L2"
"249","2ce00fbc","0","3",2577,"MATCH","L2"
"250","26046eb9","0","3",1189,"MATCH","L2"
"251","7cb110e2","0","3",987,"MATCH","L2"
"252","c45d62ce","0","3",1500,"MATCH","L2"
"253","eb246652","0","3",2407,"MATCH","L2"
"254","c147963e","0","3",649,"MATCH","L2"
"255","741a7947","0","3",NA,"MATCH","L2"
"256","f707e78d","0","3",NA,"MATCH","L2"
"257","b1d25b94","0","3",1090,"MATCH","L2"
"258","48cf1411","0","3",2089,"MATCH","L2"
"259","233ce8f7","0","3",2842,"MATCH","L2"
"260","fa92e41c","0","3",1081,"MATCH","L2"
"261","778c76ef","0","3",1397,"MATCH","L2"
"262","eff72d9a","0","3",1281,"MATCH","L2"
"263","ee9deba5","0","3",1876,"MATCH","L2"
"264","ca5397d7","0","3",1552,"MATCH","L2"
"265","693666a8","0","3",1044,"MATCH","L2"
"266","c0524268","0","3",NA,"MATCH","L2"
"267","c530ea24","0","3",NA,"MATCH","L2"
"268","7218bc4d","0","3",1417,"MATCH","L2"
"269","5f1e472e","0","3",1212,"MATCH","L2"
"270","a622c52a","0","3",NA,"MATCH","L2"
"271","703c4f99","0","3",1130,"MATCH","L2"
"272","4103a03c","0","3",2555,"MATCH","L2"
"273","762813ff","0","3",1673,"MATCH","L2"
"274","a9000b65","0","3",646,"MATCH","L2"
"275","36bbb9aa","0","3",1102,"MATCH","L2"
"276","08482304","0","3",NA,"MATCH","L2"
"277","b24230d8","0","3",1499,"MATCH","L2"
"278","6de2d396","0","3",995,"MATCH","L2"
"279","b2ed9879","0","3",NA,"MATCH","L2"
"280","9355ed08","0","3",1414,"MATCH","L2"
"281","2dc3d9da","0","3",NA,"MATCH","L2"
"282","b8f67042","0","3",1218,"MATCH","L2"
"283","27ead6f4","0","3",2721,"MATCH","L2"
"284","2268d4d0","0","3",700,"MATCH","L2"
"285","de953033","0","3",1101,"MATCH","L2"
"286","b90ea9a3","0","3",789,"MATCH","L2"
"287","1521ab81","0","3",680,"MATCH","L2"
"288","56aa6a3a","0","3",742,"MATCH","L2"
"289","658e1e76","0","3",701,"MATCH","L2"
"290","adc9431a","0","3",NA,"MATCH","L2"
"291","c73ec47c","0","3",1005,"MATCH","L2"
"292","9076a73c","0","3",2192,"MATCH","L2"
"293","a17d89a6","0","3",NA,"MATCH","L2"
"294","8d9e7fde","0","3",1229,"MATCH","L2"
"295","256d204e","0","3",1021,"MATCH","L2"
"296","558361f3","0","3",NA,"MATCH","L2"
"297","7a9bb206","0","3",1460,"MATCH","L2"
"298","88bd19b9","0","3",NA,"MATCH","L2"
"299","869dc024","0","3",NA,"MATCH","L2"
"300","820c6812","0","3",1564,"MATCH","L2"
"301","e8ea90ca","0","3",NA,"MATCH","L2"
"302","8cac1011","0","3",1113,"MATCH","L2"
"303","cff91060","0","3",NA,"MATCH","L2"
"304","5fe80c1a","0","3",969,"MATCH","L2"
"305","217d559f","0","3",1702,"MATCH","L2"
"306","ef4bfb92","0","3",1525,"MATCH","L2"
"307","9ce86642","0","3",NA,"MATCH","L2"
"308","024c8398","0","3",NA,"MATCH","L2"
"309","66a18c79","0","3",3444,"MATCH","L2"
"310","e60663a7","0","3",1454,"MATCH","L2"
"311","99fdfb6a","0","3",457,"MATCH","L2"
"312","534a944d","0","3",NA,"MATCH","L2"
"313","2aa9ab68","0","3",778,"MATCH","L2"
"314","00f4bacf","0","3",550,"MATCH","L2"
"315","eb0bd775","0","3",682,"MATCH","L2"
"316","3de36e48","0","3",1155,"MATCH","L2"
"317","9fbdae41","0","3",NA,"MATCH","L2"
"318","14028ce4","0","3",1714,"MATCH","L2"
"319","3fd4437d","1","3",490,"MATCH","L2"
